"Day","Product variant SKU","Product ID","Orders","Gross sales","Discounts","Returns","Net sales","Shipping charges","Duties","Additional fees","Taxes","Total sales","Net items sold","Day (previous_period)","Orders (previous_period)","Gross sales (previous_period)","Discounts (previous_period)","Returns (previous_period)","Net sales (previous_period)","Shipping charges (previous_period)","Duties (previous_period)","Additional fees (previous_period)","Taxes (previous_period)","Total sales (previous_period)","Net items sold (previous_period)","Orders (previous_period) ","Gross sales (previous_period) ","Discounts (previous_period) ","Returns (previous_period) ","Net sales (previous_period) ","Shipping charges (previous_period) ","Duties (previous_period) ","Additional fees (previous_period) ","Taxes (previous_period) ","Total sales (previous_period) ","Net items sold (previous_period) "
"2026-05-21","JR35-34",8225084899515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",3,4470,0,0,4470,0,0,0,0,4470,3,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVR168-32",8092464447675,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-21","CHR2-32",8275224494267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","SR6-34",8029738008763,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,990,0,0,990,0,0,0,0,990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","SR12-38",8029746135227,1,990,0,0,990,0,0,0,0,990,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JR37-42",8160085475515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K164-30",8030145773755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR30-30",7980574867643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVR189-38",8071058456763,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-26",2,4580,0,0,4580,0,0,0,0,4580,2,-50,-50,,,-50,,,,,-50,-50
"2026-05-21","PV24-34",7903697928379,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","CR232-30",8073702539451,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","PVRM3-32",8248608751803,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JR41-42",8299887001787,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","CMPV159",7891750322363,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,3790.5,0,0,3790.5,0,0,0,0,3790.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR12-42",8008514502843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","SS7-S",8076569149627,1,990,0,0,990,0,0,0,0,990,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","PV10-34",7903698157755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,3980,0,0,3980,0,0,0,0,3980,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CSP3-XL",8268914983099,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","STP1-36",8279991779515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR6-36",7980599967931,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-26",2,3980,0,0,3980,0,0,0,0,3980,2,0,0,,,0,,,,,0,0
"2026-05-21","JOG2-M",8178645008571,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CMPV17",5679901114522,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,5584,0,0,5584,0,0,0,0,5584,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR37-30",8160085475515,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-26",2,5180,0,0,5180,0,0,0,0,5180,2,0,0,,,0,,,,,0,0
"2026-05-21","CR233-42",8073717579963,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","J30-36",7181458702523,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1745,0,0,1745,0,0,0,0,1745,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR27-34",8201409560763,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J6-30",7946385096891,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JR22-36",8154530545851,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CMK2",5679924838554,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2966.5,0,0,2966.5,0,0,0,0,2966.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","SS10-XL",8076568723643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,995,0,0,995,0,0,0,0,995,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR35-46",8225084899515,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","CR235-36",8073717252283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR6-32",7980599967931,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR18-42",8154520912059,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVRM1-34",8248603771067,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVRM2-34",8248608555195,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","LP11-36",8276466860219,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-26",3,5970,0,0,5970,0,0,0,0,5970,3,-33.333333333333336,-33.333,,,-33.333,,,,,-33.333,-33.333333333333336
"2026-05-21","JR32-30",8201410248891,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2290,0,-2290,0,0,0,0,0,0,0,-100,-100,,100,,,,,,,
"2026-05-21","JR36-30",8225088635067,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","CMPV155",7891747766459,1,2992.5,0,0,2992.5,0,0,0,0,2992.5,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","PT6-36",8017495785659,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1890.5,0,0,1890.5,0,0,0,0,1890.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K179-32",8225217216699,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,3580,0,0,3580,0,0,0,0,3580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","LP10-30",8276466368699,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-21","PVRT3-36",8136055783611,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",3,7770,0,0,7770,0,0,0,0,7770,3,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVR187-36",8071057506491,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",3,6870,0,0,6870,0,0,0,0,6870,3,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JOG3-M",8178646057147,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K159-32",7992984338619,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,927.12,0,0,927.12,0,0,0,0,927.12,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J8-30",8018477023419,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1590,0,0,1590,0,0,0,0,1590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","SS7-M",8076569149627,1,990,0,0,990,0,0,0,0,990,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","PV134-46",7909943967931,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CMPV36",6923698405563,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,3790.5,0,0,3790.5,0,0,0,0,3790.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CMK152",7816094286011,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2443,0,0,2443,0,0,0,0,2443,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PV17-38",7903698190523,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","STP2-36",8279995318459,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JR19-36",8154525827259,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PV175-42",8008724644027,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR17-36",8018473943227,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J8-36",8018477023419,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1590,0,0,1590,0,0,0,0,1590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVRT3-38",8136055783611,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR23-40",8154531135675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K159-40",7992984338619,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","STP6-36",8279997743291,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K134-40",7903686328507,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","CMS8",7920448667835,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1743,0,0,1743,0,0,0,0,1743,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR34-38",8225071530171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CMK13",6248864481467,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2443,0,0,2443,0,0,0,0,2443,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","CR233-30",8073717579963,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K133-36",7992980111547,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-21","PVR187-40",8071057506491,1,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-26",2,4580,0,0,4580,0,0,0,0,4580,2,-50,0,,,0,,,,,0,0
"2026-05-21","K165-36",8030144954555,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,4580,0,0,4580,0,0,0,0,4580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K188-38",8279989190843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K157-30",8030319542459,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","PVR168-36",8092464447675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",5,12950,0,0,12950,0,0,0,0,12950,5,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JOG1-L",8178608373947,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PV203-36",8211438469307,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,3580,0,0,3580,0,0,0,0,3580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J12-36",8153474269371,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1590,0,0,1590,0,0,0,0,1590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","K193-42",8279989649595,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR29-38",8201410052283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR9-38",8004700438715,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JR37-38",8160085475515,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",4,10360,0,0,10360,0,0,0,0,10360,4,-75,-75,,,-75,,,,,-75,-75
"2026-05-21","CML54",7919293333691,1,3990,0,0,3990,0,0,0,0,3990,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JOG1-S",8178608373947,1,1245,0,0,1245,0,0,0,0,1245,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","CR234-36",8073717350587,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1590,0,0,1590,0,0,0,0,1590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR20-38",8154527924411,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J10-34",7181458833595,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,3735,0,0,3735,0,0,0,0,3735,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","LP14-32",8276467810491,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J14-38",8225091027131,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J8-38",8018477023419,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",3,4770,0,0,4770,0,0,0,0,4770,3,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","LP14-40",8276467810491,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR12-38",8008514502843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PT13-38",8198124077243,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J15-46",8267348738235,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","PVR104-38",8092463431867,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-21","JR10-36",7980574605499,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1745,0,0,1745,0,0,0,0,1745,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","J14-34",8225091027131,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JOG6-M",8178692292795,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-21","JR18-38",8154520912059,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-26",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-21","JR25-34",8154535559355,0,0,0,0,0,0,0,0,0,0,0,"2026-04-26",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","PT9-34",8017629053115,1,1990,0,-2290,-300,0,0,0,0,-300,0,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K133-38",7992980111547,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PVR36-38",8092463694011,0,0,0,-2590,-2590,0,0,0,0,-2590,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PVR192-38",8071059800251,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-27",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-22","CMS4",7817000190139,1,4886,0,0,4886,0,0,0,0,4886,2,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","JR34-36",8225071530171,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-27",1,1790,0,0,1790,0,0,0,0,1790,1,0,0,,,0,,,,,0,0
"2026-05-22","K153-44",8030314070203,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K2-30",7903686459579,0,0,0,-1790,-1790,0,0,0,0,-1790,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","STP4-34",8279997579451,3,7770,0,-2290,5480,0,0,0,0,5480,2,"2026-04-27",1,2590,0,0,2590,0,0,0,0,2590,1,200,200,,,111.583,,,,,111.583,100
"2026-05-22","PVR191-32",8071059407035,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PV51-32",7903698780347,0,0,0,-1790,-1790,0,0,0,0,-1790,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PVR20-38",8141171884219,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-27",1,2590,0,0,2590,0,0,0,0,2590,1,100,100,,,100,,,,,100,100
"2026-05-22","PV176-34",8008726642875,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","STP2-38",8279995318459,1,2590,0,-2290,300,0,0,0,0,300,0,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","CMK7",5679956721818,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",2,5409.5,0,0,5409.5,0,0,0,0,5409.5,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","CMPV230",8293010276539,1,3990,0,0,3990,0,0,0,0,3990,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PV17-44",7903698190523,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K2-34",7903686459579,0,0,0,-1790,-1790,0,0,0,0,-1790,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PV51-40",7903698780347,0,0,0,-1790,-1790,0,0,0,0,-1790,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","J2-42",7181458440379,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","CHR1-34",8275990479035,0,0,0,-1745,-1745,0,0,0,0,-1745,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PV202-46",8211438272699,0,0,0,-1990,-1990,0,0,0,0,-1990,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PV196-38",8190771953851,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","JR8-30",8004700078267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","PVRM1-44",8248603771067,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K7-36",7903701139643,0,0,0,-1790,-1790,0,0,0,0,-1790,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PVRM2-44",8248608555195,0,0,0,-2290,-2290,0,0,0,0,-2290,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","CHR2-34",8275224494267,0,0,0,-1745,-1745,0,0,0,0,-1745,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K171-38",8014351597755,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-27",2,3980,0,0,3980,0,0,0,0,3980,2,0,0,,,0,,,,,0,0
"2026-05-22","CSP1-S",8268571050171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","JR30-36",7980574867643,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K164-36",8030145773755,0,0,0,-3980,-3980,0,0,0,0,-3980,-2,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PVR190-30",8071058620603,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","SP3-XL",8008830189755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","PV10-40",7903698157755,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-27",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-22","PT7-30",8017629806779,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","LP7-40",8276468138171,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","JR8-34",8004700078267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","JR12-36",8008514502843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",2,3580,0,0,3580,0,0,0,0,3580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","PVR204-32",8211439714491,0,0,0,-2590,-2590,0,0,0,0,-2590,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","CML9",5913458573466,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,4193,0,0,4193,0,0,0,0,4193,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","PV10-32",7903698157755,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PT7-40",8017629806779,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-22","K7-32",7903701139643,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","K191-42",8279989387451,0,0,0,-2590,-2590,0,0,0,0,-2590,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PVRT3-34",8136055783611,0,0,0,-2590,-2590,0,0,0,0,-2590,-1,"2026-04-27",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-200,,,,,-200,-200
"2026-05-22","K168-36",7992982667451,0,0,0,-1490,-1490,0,0,0,0,-1490,-1,"2026-04-27",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-22","PV24-40",7903697928379,0,0,0,0,0,0,0,0,0,0,0,"2026-04-27",2,3980,0,0,3980,0,0,0,0,3980,2,-100,-100,,,-100,,,,,-100,-100
